Found existing dataset: /home/users/rszymanski/Traffic_Forecast/data/dataset.npz
X_train shape: (1261, 36, 48)
Y_train shape: (1261, 36)
FINAL TRAINING MODE: full dataset, no early stopping.
Total parameters: 10530
epoch 001 FINAL | train=0.2020
epoch 106 FINAL | train=0.0210
epoch 107 FINAL | train=0.0215
epoch 108 FINAL | train=0.0209
epoch 109 FINAL | train=0.0215
epoch 110 FINAL | train=0.0211
epoch 111 FINAL | train=0.0207
epoch 112 FINAL | train=0.0214
epoch 113 FINAL | train=0.0209
epoch 114 FINAL | train=0.0207
epoch 115 FINAL | train=0.0211
epoch 116 FINAL | train=0.0212
epoch 117 FINAL | train=0.0210
epoch 118 FINAL | train=0.0207
epoch 119 FINAL | train=0.0206
epoch 120 FINAL | train=0.0206
epoch 121 FINAL | train=0.0203
epoch 122 FINAL | train=0.0215
epoch 123 FINAL | train=0.0208
epoch 124 FINAL | train=0.0209
epoch 125 FINAL | train=0.0210
epoch 126 FINAL | train=0.0207
epoch 127 FINAL | train=0.0205
epoch 128 FINAL | train=0.0206
epoch 129 FINAL | train=0.0205
epoch 130 FINAL | train=0.0214
epoch 131 FINAL | train=0.0209
epoch 132 FINAL | train=0.0206
epoch 133 FINAL | train=0.0206
epoch 134 FINAL | train=0.0204
epoch 135 FINAL | train=0.0211
epoch 136 FINAL | train=0.0207
epoch 137 FINAL | train=0.0204
epoch 138 FINAL | train=0.0207
epoch 139 FINAL | train=0.0209
epoch 140 FINAL | train=0.0205
epoch 141 FINAL | train=0.0206
epoch 142 FINAL | train=0.0207
epoch 143 FINAL | train=0.0208
epoch 144 FINAL | train=0.0206
epoch 145 FINAL | train=0.0204
epoch 146 FINAL | train=0.0206
epoch 147 FINAL | train=0.0202
epoch 148 FINAL | train=0.0207
epoch 149 FINAL | train=0.0206
epoch 150 FINAL | train=0.0212
Saved model to /home/users/rszymanski/Traffic_Forecast/runs/final_attngcn.pth  (best RMSE=inf)
Finished run: final_attngcn
Saved model: /home/users/rszymanski/Traffic_Forecast/runs/final_attngcn.pth
