Found existing dataset: /home/users/rszymanski/Traffic_Forecast/data/dataset.npz
X_train shape: (1261, 36, 48)
Y_train shape: (1261, 36)
FINAL TRAINING MODE: full dataset, no early stopping.
Total parameters: 42209
epoch 001 FINAL | train=0.2571
epoch 060 FINAL | train=0.0182
epoch 061 FINAL | train=0.0179
epoch 062 FINAL | train=0.0191
epoch 063 FINAL | train=0.0185
epoch 064 FINAL | train=0.0183
epoch 065 FINAL | train=0.0178
epoch 066 FINAL | train=0.0178
epoch 067 FINAL | train=0.0174
epoch 068 FINAL | train=0.0174
epoch 069 FINAL | train=0.0174
epoch 070 FINAL | train=0.0175
epoch 071 FINAL | train=0.0180
epoch 072 FINAL | train=0.0172
epoch 073 FINAL | train=0.0174
epoch 074 FINAL | train=0.0171
epoch 075 FINAL | train=0.0169
epoch 076 FINAL | train=0.0169
epoch 077 FINAL | train=0.0171
epoch 078 FINAL | train=0.0170
epoch 079 FINAL | train=0.0169
epoch 080 FINAL | train=0.0166
epoch 081 FINAL | train=0.0167
epoch 082 FINAL | train=0.0164
epoch 083 FINAL | train=0.0166
epoch 084 FINAL | train=0.0173
epoch 085 FINAL | train=0.0164
epoch 086 FINAL | train=0.0165
epoch 087 FINAL | train=0.0168
epoch 088 FINAL | train=0.0165
epoch 089 FINAL | train=0.0167
epoch 090 FINAL | train=0.0175
epoch 091 FINAL | train=0.0177
epoch 092 FINAL | train=0.0162
epoch 093 FINAL | train=0.0164
epoch 094 FINAL | train=0.0163
epoch 095 FINAL | train=0.0163
epoch 096 FINAL | train=0.0164
epoch 097 FINAL | train=0.0166
epoch 098 FINAL | train=0.0163
epoch 099 FINAL | train=0.0168
epoch 100 FINAL | train=0.0160
epoch 101 FINAL | train=0.0158
epoch 102 FINAL | train=0.0160
epoch 103 FINAL | train=0.0160
epoch 104 FINAL | train=0.0157
epoch 105 FINAL | train=0.0158
epoch 106 FINAL | train=0.0159
epoch 107 FINAL | train=0.0157
epoch 108 FINAL | train=0.0160
epoch 109 FINAL | train=0.0168
epoch 110 FINAL | train=0.0156
epoch 111 FINAL | train=0.0156
epoch 112 FINAL | train=0.0157
epoch 113 FINAL | train=0.0158
epoch 114 FINAL | train=0.0154
epoch 115 FINAL | train=0.0158
epoch 116 FINAL | train=0.0157
epoch 117 FINAL | train=0.0157
epoch 118 FINAL | train=0.0154
epoch 119 FINAL | train=0.0159
epoch 120 FINAL | train=0.0154
epoch 121 FINAL | train=0.0156
epoch 122 FINAL | train=0.0153
epoch 123 FINAL | train=0.0156
epoch 124 FINAL | train=0.0157
epoch 125 FINAL | train=0.0155
epoch 126 FINAL | train=0.0151
epoch 127 FINAL | train=0.0154
epoch 128 FINAL | train=0.0157
epoch 129 FINAL | train=0.0154
epoch 130 FINAL | train=0.0152
epoch 131 FINAL | train=0.0150
epoch 132 FINAL | train=0.0154
epoch 133 FINAL | train=0.0153
epoch 134 FINAL | train=0.0154
epoch 135 FINAL | train=0.0150
epoch 136 FINAL | train=0.0150
epoch 137 FINAL | train=0.0154
epoch 138 FINAL | train=0.0150
epoch 139 FINAL | train=0.0156
epoch 140 FINAL | train=0.0153
epoch 141 FINAL | train=0.0153
epoch 142 FINAL | train=0.0150
epoch 143 FINAL | train=0.0150
epoch 144 FINAL | train=0.0150
epoch 145 FINAL | train=0.0152
epoch 146 FINAL | train=0.0148
epoch 147 FINAL | train=0.0151
epoch 148 FINAL | train=0.0150
epoch 149 FINAL | train=0.0148
epoch 150 FINAL | train=0.0149
epoch 151 FINAL | train=0.0150
epoch 152 FINAL | train=0.0148
epoch 153 FINAL | train=0.0148
epoch 154 FINAL | train=0.0149
epoch 155 FINAL | train=0.0146
epoch 156 FINAL | train=0.0152
epoch 157 FINAL | train=0.0147
epoch 158 FINAL | train=0.0143
epoch 159 FINAL | train=0.0145
epoch 160 FINAL | train=0.0147
Saved model to /home/users/rszymanski/Traffic_Forecast/runs/final_gcngru.pth  (best RMSE=inf)
Finished run: final_gcngru
Saved model: /home/users/rszymanski/Traffic_Forecast/runs/final_gcngru.pth
